id,position,name,first_name,last_name,twitter_username,twitter_followers,age,nationality,height,weight,minutes,goals,assists,saves,rating,team_name,goals_minutes_coeff,saves_minutes_coeff,assists_minutes_coeff,rating_minutes_coeff,titles
664,Midfielder,R. Azeez,Ramon Olamilekan,Azeez,None,,29.0,Nigeria,169.0,67.0,100,0,0,0,6.25,Granada CF,0.0,0.0,0.0,0.0625,0.0
558,Midfielder,John Patrick,John Joe Patrick,Finn Benoa,None,,18.0,Spain,,,60,0,0,0,6.24,Getafe,0.0,0.0,0.0,0.10400000000000001,0.0
728,Attacker,Unai Arieta,Unai,Arietaleanizbeaskoa Miota,None,,22.0,Spain,,,36,0,0,0,6.23333,Eibar,0.0,0.0,0.0,0.17314805555555554,0.0
419,Midfielder,Álvaro Bravo,Álvaro,Bravo Jiménez,None,,23.0,Spain,184.0,70.0,14,0,0,0,6.2,Granada CF,0.0,0.0,0.0,0.4428571428571429,3.0
649,Attacker,Nano,Alexander,Mesa Travieso,None,,26.0,Spain,178.0,77.0,8,0,0,0,6.2,Cadiz,0.0,0.0,0.0,0.775,0.0
436,Defender,Álex Martín,José Alejandro,Martín Valerón,None,,23.0,Spain,182.0,79.0,5,0,0,0,6.2,Cadiz,0.0,0.0,0.0,1.24,2.0
556,Midfielder,S. Abdulai,Sabit,Abdulai,None,,22.0,Ghana,,,5,0,0,0,6.2,Getafe,0.0,0.0,0.0,1.24,0.0
516,Attacker,E. Ávila,Luis Ezequiel,Ávila,None,,27.0,Argentina,172.0,81.0,13,0,0,0,6.2,Osasuna,0.0,0.0,0.0,0.47692307692307695,0.0
697,Midfielder,Sergi García,Sergi,García Pérez,None,,22.0,Spain,,,15,0,0,0,6.2,Alaves,0.0,0.0,0.0,0.41333333333333333,1.0
700,Defender,S. Keller,Stephane Paul,Keller,None,,20.0,Cameroon,,,15,0,0,0,6.2,Alaves,0.0,0.0,0.0,0.41333333333333333,0.0
49,Defender,Y. Koné,Youssouf,Koné,None,,26.0,Mali,174.0,71.0,72,0,0,0,6.13333,Elche,0.0,0.0,0.0,0.08518513888888889,2.0
116,Goalkeeper,Koke,Jorge,Ruiz Ojeda,None,,26.0,Spain,188.0,88.0,90,0,0,2,5.9,Levante,0.0,0.022222222222222223,0.0,0.06555555555555556,1.0
727,Attacker,Eñaut Mendia,Eñaut,Mendiaren Berasategi,None,,22.0,Spain,,,62,0,0,0,5.9,Eibar,0.0,0.0,0.0,0.09516129032258065,0.0
534,Defender,Chema Rodríguez,José Manuel,Rodríguez Benito,None,,29.0,Spain,189.0,80.0,277,0,0,0,5.65,Getafe,0.0,0.0,0.0,0.020397111913357403,1.0
488,Goalkeeper,Rubén,Rubén Iván,Martínez Andrade,None,,37.0,Spain,188.0,79.0,188,0,0,3,5.06667,Osasuna,0.0,0.015957446808510637,0.0,0.02695037234042553,7.0
12,Defender,Álex Sola,Álex,Sola López Ocaña,None,,21.0,Spain,178.0,75.0,0,0,0,0,0.0,Real Sociedad,,,,,0.0
297,Attacker,Álex Millán,Alejandro,Millán Iranzo,None,,22.0,Spain,,,1,0,0,0,0.0,Villarreal,0.0,0.0,0.0,0.0,0.0
5,Goalkeeper,Diego Matías Rodríguez,Diego Matías,Rodríguez,None,,32.0,Argentina,184.0,77.0,0,0,0,0,0.0,Elche,,,,,1.0
31,Midfielder,Roberto Olabe,Roberto,Olabe del Arco,None,,25.0,Spain,178.0,74.0,0,0,0,0,0.0,Eibar,,,,,3.0
299,Defender,Euse Monzó,Eusebio,Monzó Alfonso,None,,21.0,Spain,188.0,,0,0,0,0,0.0,Levante,,,,,0.0
300,Goalkeeper,Pablo Cuñat,Pablo,Cuñat Campos,None,,19.0,Spain,,,0,0,0,0,0.0,Levante,,,,,0.0
425,Defender,S. Erimuya,Saturday Keigo,Erimuya,None,,23.0,Nigeria,190.0,74.0,0,0,0,0,0.0,Cadiz,,,,,0.0
720,Midfielder,Unai Dufur,Unai,Dufur Espelosín,None,,22.0,Spain,,,0,0,0,0,0.0,Eibar,,,,,0.0
423,Defender,M. Mbaye,Mamadou,Mbaye,None,,23.0,Senegal,192.0,,0,0,0,0,0.0,Cadiz,,,,,0.0
657,Midfielder,César Moreno,César,Moreno Meca,None,,20.0,Spain,183.0,71.0,0,0,0,0,0.0,Elche,,,,,0.0
658,Defender,Gerard Barri,Gerard,Barri Paytuvi,None,,20.0,Spain,,,0,0,0,0,0.0,Elche,,,,,0.0
33,Goalkeeper,Aleksandar Jovanović,Aleksandar,Jovanović,None,,29.0,Serbia,192.0,86.0,0,0,0,0,0.0,Huesca,,,,,2.0
659,Defender,José Salinas,José,Salinas Morán,None,,21.0,Spain,179.0,69.0,0,0,0,0,0.0,Elche,,,,,0.0
370,Defender,Peru Nolaskoain,Peru,Nolaskoain Esnal,None,,23.0,Spain,186.0,81.0,0,0,0,0,0.0,Athletic Club,,,,,1.0
420,Midfielder,Carlos León,Carlos,León García,None,,19.0,Spain,,,0,0,0,0,0.0,Granada CF,,,,,0.0
718,Defender,Sergio Cubero,Sergio,Cubero Ezcurra,None,,22.0,Spain,187.0,71.0,0,0,0,0,0.0,Eibar,,,,,0.0
30,Midfielder,Jonathan Ñíguez Esclápez,Jonathan,Ñíguez Esclápez,None,,36.0,Spain,174.0,72.0,0,0,0,0,0.0,Elche,,,,,0.0
717,Goalkeeper,Jon Mikel,Jon Mikel,Magunagoitia Blasco,None,,21.0,Spain,,,0,0,0,0,0.0,Eibar,,,,,0.0
665,Defender,A. Abqar,Abdelkabir,Abqar,None,,22.0,Morocco,188.0,80.0,0,0,0,0,0.0,Alaves,,,,,0.0
666,Attacker,Nacho Ramón,Ignacio,Ramón Del Valle,None,,22.0,Spain,,,0,0,0,0,0.0,Elche,,,,,0.0
341,Goalkeeper,Jokin Ezkieta,Jokin,Ezkieta Mendiburu,None,,25.0,Spain,193.0,82.0,0,0,0,0,0.0,Athletic Club,,,,,8.0
430,Attacker,Echu,Jesús,Rodríguez Ortuño,None,,23.0,Spain,173.0,65.0,0,0,0,0,0.0,Granada CF,,,,,2.0
34,Defender,J. Rhyner,Jean-Pierre Patrick,Rhyner,None,,25.0,Peru,186.0,75.0,0,0,0,0,0.0,Cadiz,,,,,0.0
37,Attacker,Mourad Daoudi El Ghezouani,Mourad,Daoudi El Ghezouani,None,,23.0,Spain,189.0,85.0,0,0,0,0,0.0,Elche,,,,,0.0
3,Midfielder,W. Kaptoum,Wilfrid,Jaures Kaptoum,None,,24.0,Cameroon,174.0,72.0,0,0,0,0,0.0,Real Betis,,,,,6.0
439,Goalkeeper,J. Flere,Juan,Flere Pizzuti,None,,23.0,Argentina,182.0,,0,0,0,0,0.0,Cadiz,,,,,0.0
40,Goalkeeper,Petr Kudakovskiy,Petr,Kudakovskiy,None,,20.0,Russia,193.0,,0,0,0,0,0.0,Levante,,,,,0.0
4,Defender,Javier Vázquez López,Javier,Vázquez López,None,,21.0,Spain,178.0,,0,0,0,0,0.0,Sevilla,,,,,1.0
2,Defender,Francis,Francisco Javier,Guerrero Martín,None,,24.0,Spain,175.0,78.0,0,0,0,0,0.0,Real Betis,,,,,0.0
39,Attacker,Javier Enrique Delgado Saverio,Javier Enrique,Delgado Saverio,None,,22.0,Ecuador,178.0,69.0,0,0,0,0,0.0,Osasuna,,,,,3.0
634,Attacker,Sergio Benito,Sergio,Benito Crujera,None,,22.0,Spain,173.0,73.0,1,0,0,0,0.0,Valladolid,0.0,0.0,0.0,0.0,1.0
38,Midfielder,Ismael Gutiérrez Montilla,Ismael,Gutiérrez Montilla,None,,21.0,Spain,176.0,74.0,0,0,0,0,0.0,Alaves,,,,,0.0
637,Goalkeeper,Lluís Andreu,Lluís,Andreu i Ruiz,None,,22.0,Spain,189.0,77.0,0,0,0,0,0.0,Elche,,,,,0.0
340,Defender,Carlos Domínguez,Carlos,Domínguez Cáceres,None,,,Spain,,,0,0,0,0,0.0,Celta Vigo,,,,,0.0
638,Goalkeeper,Luis Castillo,Luis,Castillo Grau,None,,21.0,Spain,,,0,0,0,0,0.0,Elche,,,,,0.0
639,Midfielder,Moha,Mohamed Aiman,Moukhliss Agmir,None,,21.0,Spain,169.0,67.0,0,0,0,0,0.0,Valladolid,,,,,4.0
640,Midfielder,Fran Álvarez,Francisco Javier,Alvarez Rodríguez,None,,23.0,Spain,178.0,,0,0,0,0,0.0,Valladolid,,,,,0.0
437,Goalkeeper,Juanjo Garrancho,Juan José,Garrancho Méndez,None,,24.0,Spain,187.0,,0,0,0,0,0.0,Cadiz,,,,,0.0
346,Goalkeeper,Iago Herrerín,Iago,Herrerín Buisán,None,,33.0,Spain,187.0,88.0,0,0,0,0,0.0,Athletic Club,,,,,2.0
435,Midfielder,Pablo Martínez,Pablo,Martínez Andrés,None,,23.0,Spain,182.0,74.0,0,0,0,0,0.0,Levante,,,,,0.0
296,Midfielder,Sergio Lozano,Sergio,Lozano Lluch,None,,22.0,Spain,175.0,70.0,0,0,0,0,0.0,Villarreal,,,,,0.0
35,Defender,Enrique Hermoso Gómez,Enrique,Hermoso Gómez,None,,22.0,Spain,190.0,76.0,0,0,0,0,0.0,Huesca,,,,,2.0
6,Midfielder,José Jurado,José Manuel,Jurado Marín,None,,34.0,Spain,173.0,72.0,0,0,0,0,0.0,Cadiz,,,,,6.0
669,Goalkeeper,Sivera,Antonio,Sivera Salvá,None,,25.0,Spain,184.0,75.0,0,0,0,0,0.0,Alaves,,,,,2.0
29,Midfielder,Javier Navarro Rodríguez,Javier,Navarro Rodríguez,None,,24.0,Spain,184.0,,0,0,0,0,0.0,Cadiz,,,,,0.0
381,Defender,N. Pérez,Patricio Nehuen,Pérez,None,,21.0,Argentina,184.0,75.0,479,0,0,0,0.0,Granada CF,0.0,0.0,0.0,0.0,1.0
339,Goalkeeper,Iago Domínguez,Iago,Domínguez Rodríguez,None,,20.0,Spain,,,0,0,0,0,0.0,Celta Vigo,,,,,0.0
328,Defender,David Costas,David,Costas Cordal,None,,26.0,Spain,184.0,71.0,0,0,0,0,0.0,Celta Vigo,,,,,3.0
8,Defender,José Martínez,José Antonio,Martínez Gil,None,,27.0,Spain,189.0,79.0,0,0,0,0,0.0,Eibar,,,,,0.0
393,Goalkeeper,Andorinha,João Paulo,Santos da Costa,None,,25.0,Portugal,185.0,80.0,0,0,0,0,0.0,Granada CF,,,,,3.0
338,Goalkeeper,Álvaro Fernández,Álvaro,Fernández Calvo,None,,21.0,Spain,185.0,,0,0,0,0,0.0,Celta Vigo,,,,,2.0
329,Defender,Juncà,David,Juncà Reñé,None,,28.0,Spain,175.0,67.0,0,0,0,0,0.0,Celta Vigo,,,,,0.0
385,Goalkeeper,Aarón Escandell,Aarón,Escandell Banacloche,None,,26.0,Spain,185.0,71.0,0,0,0,0,0.0,Granada CF,,,,,0.0
334,Defender,Diego Pampín,Diego,Varela Pampín,None,,21.0,Spain,173.0,,0,0,0,0,0.0,Celta Vigo,,,,,1.0
699,Midfielder,Pepe Blanco,José,Blanco López,None,,22.0,Spain,,,0,0,0,0,0.0,Alaves,,,,,0.0
396,Goalkeeper,Arnau Fàbrega,Arnau,Fàbrega Mañas,None,,21.0,Spain,188.0,68.0,0,0,0,0,0.0,Granada CF,,,,,0.0
10,Attacker,David Querol,David,Querol Blanco,None,,31.0,Spain,183.0,79.0,0,0,0,0,0.0,Cadiz,,,,,0.0
380,Defender,Aitor Paredes,Aitor,Paredes Casamichana,None,,21.0,Spain,186.0,,0,0,0,0,0.0,Athletic Club,,,,,1.0
16,Attacker,Asier Benito Sasiain,Asier,Benito Sasiain,None,,26.0,Spain,183.0,77.0,0,0,0,0,0.0,Eibar,,,,,1.0
379,Attacker,Nico Williams,Nicholas,Williams Arthuer,None,,19.0,Spain,,,0,0,0,0,0.0,Athletic Club,,,,,1.0
15,Attacker,Juan Sebastián Peñaloza Ragga,Juan Sebastián,Peñaloza Ragga,None,,21.0,Colombia,170.0,70.0,0,0,0,0,0.0,Huesca,,,,,1.0
11,Goalkeeper,Andoni Zubiaurre Dorronsoro,Andoni,Zubiaurre Dorronsoro,None,,25.0,Spain,188.0,82.0,0,0,0,0,0.0,Real Sociedad,,,,,0.0
14,Attacker,Claudio Medina Ricoy,Claudio,Medina Ricoy,None,,28.0,Spain,186.0,83.0,0,0,0,0,0.0,Elche,,,,,1.0
13,Goalkeeper,Ander Bardají Maiza Lasgar,Ander,Bardají Maiza Lasgar,None,,26.0,Spain,192.0,78.0,0,0,0,0,0.0,Huesca,,,,,2.0
17,Defender,Ignacio Pastor Alemañ,Ignacio,Pastor Alemañ,None,,18.0,Spain,186.0,80.0,0,0,0,0,0.0,Elche,,,,,0.0
327,Defender,Jorge Sáenz,Jorge,Sáenz de Miera Colmeiro,None,,25.0,Spain,192.0,75.0,0,0,0,0,0.0,Celta Vigo,,,,,0.0
335,Goalkeeper,P. Sequeira,Patrick Gilmar,Sequeira Mejías,None,,22.0,Costa Rica,190.0,70.0,0,0,0,0,0.0,Celta Vigo,,,,,0.0
317,Midfielder,Alfredo Pedraza,Alfredo,Pedraza Arias,None,,21.0,Spain,178.0,75.0,0,0,0,0,0.0,Levante,,,,,0.0
417,Midfielder,Antonio Aranda,Antonio José,Aranda Subiela,None,,21.0,Spain,175.0,62.0,0,0,0,0,0.0,Granada CF,,,,,0.0
303,Goalkeeper,Sergio Álvarez,Sergio,Álvarez Conde,None,,35.0,Spain,180.0,75.0,0,0,0,0,0.0,Celta Vigo,,,,,0.0
415,Midfielder,E. Abedini,Eris,Abedini,None,,23.0,Kosovo,190.0,,0,0,0,0,0.0,Granada CF,,,,,0.0
411,Defender,N. Lozano,Neyder Yessy,Lozano Rentería,None,,27.0,Colombia,185.0,82.0,0,0,0,0,0.0,Granada CF,,,,,0.0
409,Midfielder,Javi Muñoz,Javier,Muñoz Jiménez,None,,26.0,Spain,175.0,69.0,0,0,0,0,0.0,Alaves,,,,,1.0
23,Attacker,Hernâni Jorge Santos Fortes,Hernâni Jorge,Santos Fortes,None,,30.0,Portugal,180.0,70.0,0,0,0,0,0.0,Levante,,,,,4.0
316,Midfielder,G. Kochorashvili,Giorgi,Kochorashvili,None,,22.0,Georgia,178.0,74.0,1,0,0,0,0.0,Levante,0.0,0.0,0.0,0.0,0.0
677,Goalkeeper,Aritz Castro,Aritz,Castro Pérez,None,,23.0,Spain,187.0,84.0,0,0,0,0,0.0,Alaves,,,,,1.0
43,Midfielder,J. Rodríguez,James David,Rodríguez Rubio,None,,30.0,Colombia,180.0,75.0,0,0,0,0,0.0,Real Madrid,,,,,23.0
398,Defender,Raúl Torrente,Raúl,Torrente Navarro,None,,20.0,Spain,193.0,79.0,0,0,0,0,0.0,Granada CF,,,,,0.0
680,Attacker,Diego Bri,Diego Vicente,Bri Carrazoni,None,,19.0,Spain,,,0,0,0,0,0.0,Elche,,,,,0.0
319,Midfielder,Álex Blesa,Alejandro,Blesa Pina,None,,19.0,Spain,,,0,0,0,0,0.0,Levante,,,,,0.0
21,Midfielder,Rafinha,Rafael,Alcântara do Nascimento,None,,28.0,Brazil,174.0,71.0,0,0,0,0,0.0,Barcelona,,,,,25.0
20,Goalkeeper,Unai Ayala,Unai,Ayala,None,,17.0,Spain,,,0,0,0,0,0.0,Eibar,,,,,0.0
19,Defender,Adrián Corral,Adrián Corral,Alciturri,None,,18.0,Spain,,,0,0,0,0,0.0,Atletico Madrid,,,,,0.0
18,Midfielder,Raúl Blanco Juncal,Raúl,Blanco Juncal,None,,20.0,Spain,,,0,0,0,0,0.0,Celta Vigo,,,,,0.0
7,Defender,Rafael Jesús Navarro Mazuelos,Rafael Jesús,Navarro Mazuelos,None,,27.0,Spain,173.0,61.0,0,0,0,0,0.0,Alaves,,,,,1.0
400,Goalkeeper,Rafael Romero,Rafael,Romero,None,,18.0,Spain,,,0,0,0,0,0.0,Granada CF,,,,,0.0
22,Midfielder,A. Vidal,Arturo Erasmo,Vidal Pardo,None,,34.0,Chile,180.0,75.0,0,0,0,0,0.0,Barcelona,,,,,23.0
515,Defender,Jonás Ramalho,Jonás,Ramalho Chimeno,None,,28.0,Angola,181.0,68.0,0,0,0,0,0.0,Osasuna,,,,,0.0
443,Attacker,I. Šaponjić,Ivan,Šaponjić,None,,24.0,Serbia,190.0,86.0,125,0,0,0,0.0,Cadiz,0.0,0.0,0.0,0.0,2.0
555,Midfielder,J. Sanabria,Juan Manuel,Sanabria Magole,None,,21.0,Uruguay,172.0,70.0,0,0,0,0,0.0,Atletico Madrid,,,,,1.0
220,Midfielder,Beñat Turrientes,Beñat,Turrientes Imaz,None,,19.0,Spain,,,0,0,0,0,0.0,Real Sociedad,,,,,1.0
489,Goalkeeper,Iván Martínez,Iván,Martínez Marqués,None,,19.0,Spain,180.0,70.0,0,0,0,0,0.0,Osasuna,,,,,1.0
233,Midfielder,Camarasa,Víctor,Camarasa Ferrando,None,,27.0,Spain,183.0,76.0,0,0,0,0,0.0,Real Betis,,,,,0.0
149,Defender,J. Gnagnon,Joris,Gnagnon,None,,24.0,France,182.0,89.0,0,0,0,0,0.0,Sevilla,,,,,1.0
234,Goalkeeper,Dani Martín,Daniel,Martín Fernández,None,,23.0,Spain,187.0,76.0,0,0,0,0,0.0,Real Betis,,,,,1.0
236,Goalkeeper,Dani Rebollo,Daniel,Rebollo Franco,None,,22.0,Spain,185.0,77.0,0,0,0,0,0.0,Real Betis,,,,,0.0
237,Goalkeeper,Carlos Marín,Carlos,Marín Tomás,None,,24.0,Spain,187.0,79.0,0,0,0,0,0.0,Real Betis,,,,,0.0
147,Goalkeeper,Javi Díaz,Javier,Díaz Sánchez,None,,24.0,Spain,184.0,75.0,0,0,0,0,0.0,Sevilla,,,,,1.0
553,Attacker,G. Fernández,Gabriel Matías,Fernández Leites,None,,27.0,Uruguay,186.0,80.0,0,0,0,0,0.0,Celta Vigo,,,,,2.0
145,Defender,Álex Centelles,Alejandro,Centelles Plaza,None,,22.0,Spain,185.0,73.0,0,0,0,0,0.0,Valencia,,,,,1.0
557,Defender,E. Akurugu,Emmanuel,Akurugu Amankwaa,None,,20.0,Ghana,,,0,0,0,0,0.0,Getafe,,,,,0.0
280,Defender,José Cabrera,José Manuel,Cabrera López,None,,20.0,Spain,,,0,0,0,0,0.0,Villarreal,,,,,0.0
142,Attacker,Víctor Mollejo,Víctor,Mollejo Carpintero,None,,20.0,Spain,176.0,63.0,68,0,0,0,0.0,Getafe,0.0,0.0,0.0,0.0,4.0
560,Defender,Chinchu,Diego,Chinchurreta Trueba,None,,,Spain,,,0,0,0,0,0.0,Getafe,,,,,0.0
139,Goalkeeper,Arnau Tenas,Arnau,Tenas Ureña,None,,20.0,Spain,185.0,85.0,0,0,0,0,0.0,Barcelona,,,,,2.0
137,Defender,S. Ramos,Santiago,Ramos Mingo,None,,20.0,Argentina,186.0,75.0,0,0,0,0,0.0,Barcelona,,,,,0.0
480,Defender,Jesús Vázquez,Jesús,Vázquez Alcalde,None,,18.0,Spain,172.0,,0,0,0,0,0.0,Valencia,,,,,0.0
133,Midfielder,Matheus Fernandes,Matheus,Fernandes Siqueira,None,,23.0,Brazil,183.0,71.0,0,0,0,0,0.0,Barcelona,,,,,3.0
127,Midfielder,Álex Collado,Álex,Collado Gutiérrez,None,,22.0,Spain,177.0,66.0,0,0,0,0,0.0,Barcelona,,,,,6.0
120,Midfielder,Álvaro García,Álvaro,García Segovia,None,,21.0,Spain,,,0,0,0,0,0.0,Atletico Madrid,,,,,1.0
119,Midfielder,Óscar Castro,Óscar,Castro Dorta,None,,20.0,Spain,177.0,73.0,0,0,0,0,0.0,Atletico Madrid,,,,,2.0
118,Attacker,Mario Soriano,Mario,Soriano Carreño,None,,19.0,Spain,,,0,0,0,0,0.0,Atletico Madrid,,,,,0.0
219,Midfielder,Urko González,Urko,González de Zárate Quirós,None,,20.0,Spain,189.0,,1,0,0,0,0.0,Real Sociedad,0.0,0.0,0.0,0.0,1.0
158,Attacker,K. De La Fuente,Konrad,De La Fuente,None,,20.0,USA,170.0,63.0,0,0,0,0,0.0,Barcelona,,,,,1.0
540,Attacker,Asier Córdoba,Asier,Córdoba Querejeta,None,,21.0,Spain,184.0,70.0,0,0,0,0,0.0,Osasuna,,,,,0.0
159,Goalkeeper,Alfonso Pastor,Alfonso,Pastor Vacas,None,,21.0,Spain,190.0,78.0,0,0,0,0,0.0,Sevilla,,,,,1.0
186,Goalkeeper,Moyà,Miguel Ángel,Moyà Rumbo,None,,37.0,Spain,188.0,83.0,0,0,0,0,0.0,Real Sociedad,,,,,3.0
518,Midfielder,Aimar Oroz,Aimar,Oroz Huarte,None,,20.0,Spain,,,0,0,0,0,0.0,Osasuna,,,,,0.0
519,Defender,Zabarte,Gorka,Zabarte Moreno,None,,22.0,Spain,175.0,74.0,0,0,0,0,0.0,Osasuna,,,,,0.0
520,Defender,Jorge Herrando,Jorge,Herrando Oroz,None,,20.0,Spain,190.0,,0,0,0,0,0.0,Osasuna,,,,,0.0
521,Defender,R. Nolan,Ryan,Patrick Nolan,None,,22.0,Republic of Ireland,,,0,0,0,0,0.0,Getafe,,,,,0.0
194,Defender,Jon Pacheco,Jon,Pacheco Dozagarat,None,,20.0,Spain,184.0,77.0,0,0,0,0,0.0,Real Sociedad,,,,,1.0
184,Attacker,Brandon,Brandon,Thomas Llamas,None,,26.0,Spain,173.0,71.0,0,0,0,0,0.0,Osasuna,,,,,1.0
195,Defender,J. Blasco,Jérémy Demian,Blasco,None,,22.0,France,185.0,79.0,0,0,0,0,0.0,Real Sociedad,,,,,1.0
180,Defender,Pablo Pérez,Pablo,Pérez Rico,None,,20.0,Spain,174.0,,0,0,0,0,0.0,Sevilla,,,,,1.0
196,Goalkeeper,Gaizka Ayesa,Gaizka,Ayesa Burgui,None,,20.0,Spain,182.0,,0,0,0,0,0.0,Real Sociedad,,,,,1.0
179,Midfielder,Antonio Zarzana,Antonio,Zarzana Pérez,None,,19.0,Spain,177.0,,0,0,0,0,0.0,Sevilla,,,,,0.0
178,Midfielder,Juanlu,Juan Luis,Sánchez Velasco,None,,18.0,Spain,186.0,68.0,0,0,0,0,0.0,Sevilla,,,,,1.0
197,Attacker,Carlos Álvarez,Carlos,Álvarez Rivera,None,,18.0,Spain,163.0,,0,0,0,0,0.0,Sevilla,,,,,0.0
177,Midfielder,Kike Ríos,Enrique,Ríos Vega,None,,21.0,Spain,182.0,,0,0,0,0,0.0,Sevilla,,,,,0.0
198,Goalkeeper,Unai Marrero,Unai,Marrero Larrañaga,None,,20.0,Spain,,,0,0,0,0,0.0,Real Sociedad,,,,,1.0
199,Goalkeeper,Unai Ruiz Zeberio,Unai,Ruiz Zeberio Almandoz,None,,21.0,Spain,,,0,0,0,0,0.0,Real Sociedad,,,,,1.0
200,Attacker,Iván Romero,Iván,Romero de Ávila Araque,None,,20.0,Spain,,,0,0,0,0,0.0,Sevilla,,,,,0.0
208,Midfielder,Sangalli,Luca,Sangalli Fuentes,None,,26.0,Spain,167.0,74.0,0,0,0,0,0.0,Real Sociedad,,,,,1.0
500,Goalkeeper,Iñaki Álvarez,Iñaki,Álvarez Goñi,None,,24.0,Spain,,,0,0,0,0,0.0,Osasuna,,,,,0.0
537,Defender,David Alba,David,Alba Fernández,None,,22.0,Spain,,,0,0,0,0,0.0,Getafe,,,,,0.0
160,Goalkeeper,Adrián González,Adrián,González Moyano,None,,21.0,Spain,,,0,0,0,0,0.0,Sevilla,,,,,0.0
117,Midfielder,Josep Calavera,Josep,Calavera Espinach,None,,22.0,Spain,179.0,71.0,0,0,0,0,0.0,Atletico Madrid,,,,,1.0
478,Attacker,Germán Valera,Germán,Valera Karabinaite,None,,19.0,Spain,170.0,68.0,0,0,0,0,0.0,Atletico Madrid,,,,,0.0
477,Goalkeeper,Unai Etxebarría,Unai,Etxebarría Martín,None,,25.0,Spain,188.0,78.0,0,0,0,0,0.0,Valencia,,,,,0.0
599,Midfielder,Gustavo Abizanda,Gustavo,Abizanda Mallada,None,,,Spain,,,0,0,0,0,0.0,Huesca,,,,,0.0
256,Attacker,Antoñín Cortés,Antonio,Cortés Heredia,None,,21.0,Spain,182.0,71.0,0,0,0,0,0.0,Granada CF,,,,,0.0
80,Midfielder,Antonio Blanco,Antonio,Blanco Conde,None,,21.0,Spain,175.0,68.0,0,0,0,0,0.0,Real Madrid,,,,,5.0
257,Goalkeeper,Íker Álvarez De Eulate,Íker,Álvarez De Eulate Molné,None,,20.0,Andorra,,,0,0,0,0,0.0,Villarreal,,,,,0.0
79,Defender,Sergio Santos,Sergio,Santos Fernández,None,,20.0,Spain,180.0,73.0,0,0,0,0,0.0,Real Madrid,,,,,1.0
460,Attacker,Javi Martín,Javier,Martín Contreras,None,,23.0,Spain,,,0,0,0,0,0.0,Cadiz,,,,,0.0
78,Defender,Víctor Chust,Víctor,Chust García,None,,21.0,Spain,182.0,77.0,4,0,0,0,0.0,Real Madrid,0.0,0.0,0.0,0.0,5.0
259,Midfielder,Calderón,José Manuel,Calderón Portillo,None,,21.0,Spain,,,0,0,0,0,0.0,Real Betis,,,,,0.0
76,Defender,Miguel Gutiérrez,Miguel,Gutiérrez Ortega,None,,20.0,Spain,180.0,73.0,0,0,0,0,0.0,Real Madrid,,,,,4.0
260,Goalkeeper,F. Jörgensen,Filip,Jörgensen,None,,19.0,Sweden,,,0,0,0,0,0.0,Villarreal,,,,,0.0
455,Midfielder,L. Quezada,Luis Miguel,Quezada Sánchez,None,,25.0,Dominican Republic,171.0,66.0,0,0,0,0,0.0,Cadiz,,,,,4.0
60,Goalkeeper,Lucas Cañizares,Lucas,Cañizares Conchello,None,,19.0,Spain,186.0,81.0,0,0,0,0,0.0,Real Madrid,,,,,0.0
270,Defender,A. Rațiu,Andrei Florin,Rațiu,None,,23.0,Romania,183.0,,0,0,0,0,0.0,Villarreal,,,,,0.0
451,Midfielder,Ramón Folch,Ramón,Folch Frigola,None,,32.0,Spain,182.0,78.0,0,0,0,0,0.0,Elche,,,,,0.0
59,Goalkeeper,Luis López,Luis Federico,López Andúgar,None,,20.0,Spain,192.0,84.0,0,0,0,0,0.0,Real Madrid,,,,,2.0
616,Defender,Ignasi Vilarrasa,Ignasi,Vilarrasa Palacios,None,,22.0,Spain,,,0,0,0,0,0.0,Valladolid,,,,,1.0
58,Goalkeeper,Diego Altube,Diego,Altube Suárez,None,,21.0,Spain,188.0,87.0,0,0,0,0,0.0,Real Madrid,,,,,3.0
618,Defender,Sergio López,Sergio,López Galache,None,,22.0,Spain,179.0,66.0,0,0,0,0,0.0,Valladolid,,,,,2.0
619,Defender,Lucas Freitas,Lucas,de Freitas Molarinho Chagas,None,,20.0,Brazil,,,0,0,0,0,0.0,Valladolid,,,,,0.0
620,Defender,Palomeque,Jesús,Sánchez Martínez,None,,20.0,Spain,,,0,0,0,0,0.0,Valladolid,,,,,0.0
621,Goalkeeper,P. Gazzaniga,Paulo Dino,Gazzaniga,None,,29.0,Argentina,196.0,90.0,0,0,0,0,0.0,Elche,,,,,2.0
56,Goalkeeper,A. Lunin,Andrii,Lunin,None,,22.0,Ukraine,191.0,80.0,0,0,0,0,0.0,Real Madrid,,,,,1.0
600,Attacker,Kevin Omoruyi,Kevin Carlos,Omoruyi Benjamin,None,,20.0,Spain,,,0,0,0,0,0.0,Huesca,,,,,1.0
598,Midfielder,D. Musto,Damián Marcelo,Musto,None,,34.0,Argentina,182.0,80.0,0,0,0,0,0.0,Huesca,,,,,0.0
238,Attacker,Julen Lobete,Julen,Lobete Cienfuegos,None,,21.0,Spain,,,0,0,0,0,0.0,Real Sociedad,,,,,1.0
94,Goalkeeper,I. Grbić,Ivo,Grbić,None,,25.0,Croatia,195.0,83.0,0,0,0,0,0.0,Atletico Madrid,,,,,0.0
